Kind,ID,calories,carbohydrate,fat,protein,vitamine,vta,vtc,vte,carotene,thiamine,riboflavin,yansuan,cholesterol,mg,ca,iron,zinc,copper,mn,k,p,na,se
1,125,78.52,7,6.19,1.39,2.6,1.96,1.64,4.05,12.2,0.01,0.01,0.1,0,14,11.44,1.38,0.18,0.03,0.31,28.08,6.87,539.6,0.18
1,142,78.76,14.63,1.77,1.93,0.9,14.64,33.45,1.87,87.46,0.07,0.04,0.98,0,20.75,9.75,0.81,0.35,0.12,0.15,303.33,36.86,397.95,0.73
1,309,97.49,4.66,8.7,1.17,1.11,12.5,7.5,2.74,75,0.03,0.03,0.25,0,15.41,22.39,0.94,0.37,0.06,0.39,117.98,29.85,458.75,0.43
1,455,104.32,1.12,7.44,8.04,0.14,11.03,0.24,0.17,6.27,0.05,0.04,2.31,30.71,8.1,8.12,0.86,0.64,0.06,0.05,126.38,70.27,79.28,4.26
1,518,9.91,2.39,0.05,0.32,0.36,66.67,3.6,0.16,400.9,0.01,0.02,0.18,0,3.62,7.41,0.19,0.07,0.01,0.04,65.44,10.81,354.51,0.22
1,574,57.29,3.15,3.22,4.49,0.65,15.16,7.61,2.24,80.5,0.02,0.04,0.62,43.75,34.15,71.51,1.54,0.51,0.25,0.23,140.5,76.84,1199.66,6.65
1,637,90.86,8.36,5.49,4.41,2.46,36.67,16.18,6.64,218.17,0.07,0.1,1.7,0,46.97,122.68,4.78,0.85,0.21,0.51,142.87,112.13,234.14,1.22
1,670,177.45,5.12,14.63,6.89,0.52,13.84,0.97,1.42,50.83,0.12,0.1,1.49,24.79,7.06,17.65,0.76,0.68,0.03,0.04,69.79,88.29,274.25,3.75
1,888,148.5,7.64,12.76,2.68,1.95,34.84,14.07,12.51,207.86,0.05,0.07,1.09,0,26.79,23.77,0.71,0.46,0.11,0.41,105.79,53.74,589.24,0.69
1,937,160.83,3.99,9.4,15.19,0.05,41.42,0.36,4.58,1.51,0.05,0.81,3.11,103.73,19.6,39.3,2.61,1.71,0.06,1.89,230.57,178.2,215.58,28.57
1,1402,214.7,25.12,11.82,2.49,0.52,6.37,0.3,2.81,0.81,0.04,0.02,0.65,10.91,18.31,13.94,0.85,0.54,0.11,0.52,63.45,41.05,9.23,0.96
1,1606,151.64,4.84,8.53,13.86,0.12,38.75,0.41,1.24,6.88,0.06,0.72,2.96,96.05,26.02,38.26,2.55,1.56,0.05,1.71,227.19,169.92,589.42,24.93
1,1674,152.54,19.78,10.43,2.19,7.25,5.97,1.14,2.67,19.51,0.03,0.05,0.12,9.47,12.31,35.04,3.13,0.23,0.04,0.46,53.89,24.99,512.55,0.19
1,1758,133.84,38.93,6.27,16.87,36.53,0,0,2.36,0,0.02,1.15,0.33,0,29.82,24.05,67.3,4.97,7.87,1.46,135.34,77.13,1164.24,75.42
1,1793,40.65,1.8,2.95,2.23,0,3.9,0,0.07,0.03,0.02,0.01,0.73,10.15,1.81,0.54,0.21,0.18,0.01,0,18.76,7.87,140.91,0.26
1,1991,81.38,3.37,5.62,4.45,0.45,0.29,0.79,1.67,1.97,0,0,0.05,0,3.09,3.5,0.26,0.05,0.01,0.04,17.82,6.43,95.83,0.11
1,2308,71.2,16.04,0.2,1.52,0.22,2.6,3.6,0.08,16,0.07,0.01,0.78,0,1.6,4.8,0.18,0.2,0.07,0.18,31.2,24,0.62,1.12
1,2393,86.79,6,6.26,3.99,2.28,6.13,1.29,0.79,19.35,0.13,0.15,3.24,12.9,16.12,2.36,1.34,0.61,0.1,0.09,164.33,92.16,485.68,2.15
1,2406,59.73,3.06,2.59,6.93,0.84,222.83,15.39,0.9,1336.07,0.03,0.07,0.43,23.29,29.65,33.49,5.34,0.54,0.1,0.33,174.28,30.5,423.7,4.11
1,2536,77.18,7.77,3.29,4.52,3.53,56.32,5.96,1.88,58.21,0.05,0.12,0.45,0,28,53.2,11.14,0.67,0.1,1,177.25,72.08,535.45,3.41
1,2657,346.27,65.52,4.64,12.68,5.48,4.05,0,3.81,20,0.22,0.11,2.69,0,132.41,45.32,4.25,2.35,0.47,2.03,382.55,261.82,7.18,3.82
1,2718,111.72,2.52,4.01,16.61,0.15,129.74,0.05,1.8,2.92,0.07,0.13,3.08,93.92,14.77,65.81,2.68,2.16,0.12,0.05,183.67,106.62,315.21,14.16
1,2720,77.61,6.59,2.29,7.16,0.79,40.83,8.94,1.28,18.35,0.01,0.09,16.43,111.01,34.61,134.98,11.3,1.01,0.39,1.12,148.74,49.11,1170.64,9.96
1,2731,147.52,8.54,9.95,8.17,2.46,198.3,4.46,1.64,140.17,0.1,0.18,1.97,15.52,26.77,50.73,6.42,0.88,0.22,0.56,278.35,82.47,823.11,4.42
1,2740,132.64,9.17,7.37,9.08,1.3,2.94,0.45,0,18.1,0.03,0.07,0.78,0,35.08,146.95,2.55,0.97,0.38,0.68,75.61,153.11,202.18,0.64
1,2857,99.2,14.27,3.8,2.09,1.13,3.2,39.64,14.68,3.06,0.08,0.03,0.34,0,21,37.82,1.57,0.27,0.11,1.31,236.3,58.21,404.43,0.44
1,2859,69.97,15.02,0.21,2.13,1.2,3.54,40.88,0.69,3.67,0.09,0.03,0.34,0,21.87,39.22,1.51,0.26,0.11,1.29,242.81,60.27,393.24,0.47
1,2862,92.93,17.5,1.1,5.53,2.21,55.44,12.17,0.66,0,0.12,0.12,1.53,23.5,28.01,56.83,6.92,2.11,0.1,13.77,185.03,158.56,453.22,5.87
1,2896,149.31,5.36,7.96,14.52,0.81,35.21,2,0.51,4.55,0.04,0.07,4.13,76.22,22.45,11.12,1.28,0.91,0.08,0.07,251.28,127.42,51.39,8.62
1,2899,74.88,13.32,4.74,3.9,9.23,16.49,4.11,10.28,98.64,0.13,0.05,0.58,0,41.24,20.44,1.93,1.97,0.18,2.63,367.78,94.65,438.65,0.41
1,2915,222.86,6.94,18.94,6.31,0.43,134.61,4.09,2.29,3.9,0.1,0.05,7.14,30.65,8.39,22.18,1.04,0.76,0.08,0.13,134.34,102.05,351.68,3.99
1,2916,282.12,5.57,25.58,7.33,0.21,5.94,0.28,5.96,7.35,0.03,0.05,1.26,50.05,18.49,24.29,1.1,0.54,0.14,0.08,149.32,92.94,144.09,3.05
1,2947,165.61,5.16,16.38,2.09,2.67,0,0.81,0,0,0,0.07,1.64,0,10.49,3.18,0.34,0.55,0.1,0.22,19.6,44.94,364.28,2.11
1,2969,213.4,50.33,0.32,2.48,0,0,0,0,0,0,0,0,0,1.2,8,0.24,0.02,0.02,0.04,2,3.2,0.16,0
1,2975,180.31,8.15,15.85,3.53,0.57,8.83,0.82,0,53.83,0.06,0.06,0.52,0,8.89,19.51,0.63,0.07,0.01,0.09,21.4,48.6,345.33,0.1
1,2976,259.12,20.56,13.88,13.05,16.04,6.16,2.71,4.57,16.31,0.17,0.67,10.99,9.84,80.42,51.68,6.19,4.62,0.55,2.82,280.23,160.85,605.57,4.64
1,3041,76.9,9.6,5.84,0.9,4.49,20.72,3.31,0.16,124.31,0.02,0.02,0.41,0,15.79,19.55,0.77,0.28,0.06,0.16,176,48.48,899,0.47
1,3071,94.51,4.72,8.41,2.16,2.18,4.65,2.35,5.25,27.34,0.02,0.06,1.31,4.68,9.67,10.54,0.43,0.45,0.09,0.21,33.38,43.74,370.89,1.59
1,3077,143.7,5.58,14,2.2,1.92,1.39,1.53,0.39,6.94,0.06,0.25,3.07,0,9.29,4.98,0.94,0.73,0.36,0.11,219.68,73.05,224.44,0.76
1,3107,68.88,5.37,5.04,2.67,1.61,0.12,4.43,0.04,0.75,0.07,0.07,0.59,0,5.97,10.72,0.73,0.33,0.08,1.06,355.15,63.05,199.87,0.08
1,3109,132.59,3.73,8.75,10.47,0.28,57.61,2.77,0.54,36.64,0.22,0.13,2.41,30.68,19.26,21.7,1.82,1.21,0.06,0.11,210.69,86.66,265.19,6.68
1,3117,63.14,3.19,5.44,1.55,0.65,15.36,16.57,0.12,90.16,0.01,0.02,0.45,13.62,14.08,33.32,0.57,0.18,0.13,0.07,89.42,29.19,469.58,2.18
1,3118,149.45,7.66,11.23,5.16,0.75,172.64,16.74,0.52,1003.68,0.08,0.11,1.53,23.86,19.75,59.56,2.19,0.97,0.07,0.24,177.89,75.06,678.07,4.52
1,3119,145.45,3.05,8.92,13.52,0.29,12.68,0.18,3.67,8.82,0.05,0.06,1.65,77.32,41.61,84.9,1.58,1.32,0.12,0.28,209.52,157.08,143.7,8.41
1,3120,240.84,2.2,23,8.1,0.31,146.89,9.17,1.22,0,0.07,0.17,0.19,0,8.15,35.55,1.3,0.69,0.11,0.05,122.17,81.8,427.05,8.59
1,3121,358.83,4.8,36.12,5.81,2.17,7.13,0.2,0.28,3.56,0.05,0.03,1.34,62.32,13.05,6.1,0.75,0.91,0.04,0.1,130.99,57.42,524.54,2.08
1,3122,43.7,5.58,2.43,2.11,2.26,0.19,0.5,1.05,0.73,0.03,0.15,3.6,0,11.92,7.74,0.71,0.47,0.19,0.15,73.77,31.86,195.87,0.95
1,3123,102.16,5.36,8.78,3.42,0.76,20.83,25.33,1.1,106.71,0.04,0.05,0.73,28.49,19.32,66.18,1.14,0.47,0.14,0.19,27.21,52.85,520.95,3.45
1,3124,48.11,5.04,2.98,1.17,1,56.91,12.43,0.59,338.67,0.03,0.04,0.53,0,11.8,15.56,2,0.21,0.06,0.22,147.24,28.82,370.11,0.49
1,3125,22.07,2.97,0.6,1.86,0.76,5.14,6.45,0.23,31.96,0.04,0.05,0.46,0,17.53,11.81,0.63,0.33,0.09,0.14,77.6,34.94,196.51,0.5
1,3126,298.51,11.97,15.27,34.39,1.54,42.89,13.7,30.43,181.25,0.16,0.09,0.76,0,124.15,162.47,7.99,2.89,0.8,2.07,641.88,335.54,609.88,1.65
1,3127,281.46,2.61,27.87,7.85,0.42,134.11,0.48,2.2,3.04,0.06,0.16,0.15,0,14.76,37.91,2,0.72,0.09,0.18,98.64,76.69,524.8,8.27
1,3128,258.97,37.85,12.48,8.66,9.83,8.12,1.82,0.83,30.3,0.09,0.41,6.54,11.27,45.79,39.58,3.83,2.64,0.34,1.71,142.85,98.79,2633.94,2.12
1,3129,56.16,4.88,1.88,6.61,1.68,13.5,0.41,0.1,3.29,0.16,0.03,1.61,23.5,11.59,4.87,1.13,0.91,0.04,0.1,103.73,60.26,540.23,2.83
1,3130,86.71,5.1,1.02,14.22,0.65,19.73,18.82,0.75,0,0.04,0.11,4.58,38.24,25.82,8.3,3.14,4.3,0.1,0.07,156.24,161.38,177.39,1.91
1,3131,139.6,7.63,9.39,8.18,1.99,32.98,26.06,1.86,46.15,0.03,0.06,2.21,41.47,24.57,12.78,1.15,0.9,0.1,0.51,248.26,86.92,273.92,4.39
1,3132,105.05,8.17,3.66,12.89,3.07,26.82,2.85,1.13,57.95,0.04,0.11,2.13,55.63,37.17,103.97,1.89,1.66,0.16,0.6,281.42,150.13,105.41,10.55
1,3133,333.78,67.18,2.01,11.99,0.28,0.18,0.3,0.01,0,0,0,0.01,0,0.37,0.98,0.02,0.01,0,0.01,2.64,0.69,237.7,0.02
1,3134,91.07,4.53,8.64,0.93,1.28,15.32,48.43,0.74,88.23,0.03,0.03,0.37,0,16.78,13.62,0.66,0.33,0.06,0.2,228.52,31.59,405.05,0.35
1,3135,243,53.1,0.75,7.05,1.05,0,0,0.33,0,0.19,0.21,0,0,0,46.5,0.3,0.71,0.47,0.17,201.75,12.75,78.15,2.31
1,3136,19,4.9,0.1,1,1.4,17,56,0.85,100,0.03,0.03,0.4,0,18,14,0.7,0.36,0.06,0.16,256,35,2.5,0.36
1,3137,19.46,4.89,0.23,1,1.53,8.45,12.03,0.05,52.02,0.01,0.03,0.86,0,9.08,13.54,0.3,0.26,0.09,0.11,57.87,25.65,264.79,1
1,3138,54.1,4.89,1.3,6.72,1.11,13.88,38.7,1.61,70.34,0.03,0.06,1.84,23.17,22.56,17.06,1.49,1.61,0.12,0.21,255.05,72.35,30.65,2.15
1,3139,284.27,21.23,22.18,5.63,5.66,6.43,1.1,4.62,39.18,0.06,0.25,3.7,12.04,33.44,50.83,4.54,1.62,0.2,1.04,164.5,85.12,1794.6,1.4
1,3140,699.47,7.32,73.17,2.98,0.13,5.65,1.15,44,27.88,0.01,0.02,0.52,25.24,30.44,45.07,4.71,0.75,0.26,0.32,76.58,62.78,841.16,4.08
1,3141,106.82,3.19,7.58,6.83,0.33,2.13,0.1,6.6,0.77,0.03,0.13,2.47,24.07,30.2,38.05,2.14,1.6,0.07,0.15,227.56,75.5,359.56,7.48
1,3142,265.61,2.32,25.48,6.82,0.09,7.93,0.6,14.82,10.22,0.01,0.04,0.75,58.41,29.9,83.16,2.45,0.95,0.14,0.39,117.94,84.53,448.78,9.81
1,3143,233.87,31.2,5.88,15.21,5.06,41.05,14.04,1.66,245.61,0.34,0.08,0.41,0,67.72,41.23,2.52,2.23,1.42,0.6,173.6,330.74,1040.07,0.64
1,3144,106.49,7.79,7.48,4.4,2.46,36.86,16.16,6.67,219.33,0.07,0.1,1.68,0,46.71,122.97,4.7,0.82,0.21,0.46,131.54,108.85,601.92,1.14
1,3145,120.25,4.21,8.18,8.84,0.82,181.39,11.49,3.03,1040.53,0.13,0.07,1.28,14.26,47.8,74.03,2.53,1.06,0.14,0.52,205.45,106.56,458.27,2.6
1,3146,85.33,8.55,5.65,0.87,0.93,12.75,7.74,0.49,74.92,0.02,0.03,0.2,0,14.96,22.59,0.61,0.25,0.06,0.24,102.74,24.28,430.84,0.35
1,3147,82.04,16.05,1.67,1.66,1.13,19.32,10.08,0.45,115,0.03,0.1,1.48,0,10.93,17.43,1.47,0.35,0.18,0.13,179.23,38.75,433.03,0.79
1,3148,40.96,2.87,3.04,0.91,0.48,14.29,8.57,0.47,85.71,0.02,0.03,0.19,0,14.34,23.57,0.5,0.18,0.05,0.06,97.37,22.87,634.78,0.38
1,3149,97.29,3.09,9.13,1.04,0.66,12.85,8.07,2.8,75.42,0.03,0.03,0.27,4.44,17.47,34.04,0.91,0.28,0.08,0.32,98.76,29.92,1096.93,0.47
1,3150,134.01,4.87,12.17,2.78,1.45,406.95,26.93,4.35,2440,0.04,0.09,0.52,7.64,49.26,59.69,2.68,0.77,0.1,0.57,268.91,42.78,357.36,0.92
1,3151,150.71,3.42,14.41,2.12,0.45,11.43,7.64,0.37,64.29,0.02,0.02,0.19,0,12.39,23.57,0.49,0.18,0.05,0.1,83.79,20,1699.24,0.39
1,3152,44.54,4.85,2.84,0.99,0.87,12.09,7.38,0.43,72.55,0.02,0.03,0.19,0,13.36,20.67,0.5,0.19,0.05,0.07,93.37,24.47,315.02,0.47
1,3153,37.85,6.54,1.1,0.82,0.48,13.89,8.22,0.45,83.36,0.02,0.03,0.24,0,14.62,23.41,0.71,0.21,0.05,0.19,108.35,25.83,14.14,0.44
1,3154,46.53,3.67,1.12,5.78,1.52,26.08,7.73,0.63,76.27,0.03,0.09,0.98,44.49,39.12,81.32,4.21,0.61,0.33,0.34,226.71,95.96,627.14,7.09
1,3155,13.44,2.75,0.2,0.66,0.56,14.1,11.8,0.35,85.25,0.02,0.02,0.23,0,12.49,22.33,0.41,0.14,0.06,0.05,92.69,19.67,648.25,0.34
1,3156,254.1,48.56,3.65,5.88,0.18,32.07,1.85,0.45,170.29,0.01,0.03,0.39,34.65,20.97,51.66,1.87,0.44,0.06,0.11,68.63,40.74,387.89,10.05
1,3157,63.87,8.51,3.25,1.21,0.81,114.62,6.92,0.31,689.54,0.03,0.04,0.44,0,15.57,15.85,0.77,0.21,0.07,0.12,154.23,32.12,92.2,0.69
1,3158,202.41,9.51,11.97,16.44,1.99,100.33,0.49,3.16,571.39,0.04,0.13,4.45,61.4,28.74,39.61,3.98,3.71,0.22,0.46,233.48,145.51,376.72,5.14
1,3159,430.35,34.09,30.9,4.96,0.12,15.11,0.53,0.13,2.33,0.06,0.05,1.4,41.99,12.42,14.02,2.12,0.74,0.07,0.06,114.18,57.22,266.93,2.42
1,3160,237.35,1.06,19.57,14.31,0.06,47.33,0.34,0.25,1.86,0.07,0.2,3.84,84.68,16.9,7.93,2.22,1.24,0.2,0.12,184.37,115.44,549.7,11.13
1,3161,395.72,6.31,37.28,9.61,0.31,17.04,0.21,0.24,2.07,0.07,0.07,2.41,73.03,23.01,11.84,0.9,1.16,0.04,0.12,215.78,94.84,647.59,9.49
1,3162,122.69,2.65,4.31,18.39,0.04,38.21,0,0.62,0,0.17,0.08,3.22,90,26.94,23.54,1.37,1.41,0.09,0.04,295.25,166.96,300.46,26.7
1,3163,100.35,9.64,6.78,1.55,0.71,128.83,8.5,0.33,774.71,0.03,0.04,0.42,0,8.32,17.38,0.48,0.14,0.04,0.08,130.19,22.17,323.82,0.43
1,3164,267.66,45.61,8.09,2.54,0.35,57.85,3.13,3.43,347.88,0.01,0.02,0.17,0,5.39,15.4,0.62,0.11,0.03,0.08,61.22,12.5,138.82,0.22
1,3165,117.29,3.09,9.03,6.97,1.01,226.99,14.76,5.28,1361.01,0.04,0.06,0.42,3.69,55.92,95.65,2.6,0.7,0.15,0.63,192.67,94.65,343.25,1.17
1,3166,49.54,6.25,2.2,1.81,0.96,43.28,19.18,0.98,214.29,0.03,0.06,0.65,0,18.17,34.05,1.22,0.35,0.09,0.18,148,34.57,532.45,1.21
1,3167,116.76,15.11,5.55,2.13,0.67,4.82,24.71,0.31,0,0.07,0.04,1,0,21.29,9.13,0.76,0.35,0.11,0.14,310.68,37.1,482.06,0.74
1,3168,33.94,2.59,2.13,1.77,0.67,13.36,17.01,0.22,74.91,0.01,0.01,0.43,16.49,14.33,34.11,0.51,0.18,0.13,0.06,89.9,30.31,316.94,2.34
1,3169,199.38,17.66,11.58,7.29,0.4,112.43,15.47,1.08,27.62,0.06,0.14,0.34,0,10.36,32.09,1.64,0.62,0.1,0.07,142.73,72.74,279.23,6.8
1,3170,115.41,14.98,5.43,1.93,0.87,22.14,23.7,5.16,109.53,0.07,0.04,0.94,0,21.2,20.43,1.05,0.42,0.12,0.22,291.17,36.76,334.69,0.8
1,3171,259.38,24.15,14.64,8.35,0.29,10.46,3.22,0.45,29.47,0.07,0.06,1.14,23.67,12.69,11.85,0.86,0.71,0.04,0.11,104.29,59.11,212.69,3.74
1,3172,179.51,5.24,15.4,7.45,1.05,13.99,1.15,0.37,5.82,0.2,0.2,3.55,23.5,16.23,7.2,1.76,1.35,0.27,0.11,249.31,105.48,376.26,3.09
1,3173,33.06,2.43,0.35,5.76,1.16,4,2.16,0.32,22.53,0.04,0.19,2.15,0,7.2,7.91,0.7,0.52,0.26,0.09,173.69,51.63,338.81,0.35
1,3174,208.58,3.47,21.14,1.12,0.77,98.67,29.93,13.32,0,0.02,0.03,0.43,0,11.65,28.67,1.43,0.3,0.08,0.14,112.63,21.27,206.8,0.69
1,3175,26,4.6,0.4,2.4,1.4,235,24,0.96,1410,0.02,0.09,0.8,0,25,42,1.6,0.43,0.08,0.43,247,38,8.1,1.38
1,3176,47.63,3.92,3.04,1.11,1.33,54.29,68.57,0.56,0,0.03,0.03,0.86,0,11.49,14.05,0.78,0.19,0.09,0.12,135.47,19.06,633.25,0.38
1,3177,139.38,16.16,7.62,4.71,4.22,7.64,0,1.54,0,0.09,0.03,0.44,0,21.53,18.6,0.91,0.43,0.09,0.22,149.82,47.12,489.96,0.33
1,3178,121.86,6.88,10.24,1.03,0.74,21.36,18,4.5,59.38,0.02,0.03,0.48,0,11.18,14.98,0.87,0.24,0.08,0.17,110.63,26.42,415.22,0.69
1,3179,21.91,5.28,0.1,0.7,0.8,147.41,7.97,0.36,886.45,0.03,0.04,0.4,0,7.98,16.02,0.4,0.14,0.03,0.08,144.48,23.9,157.41,0.46
1,3180,34.76,7.7,0.21,2.01,1.38,0.05,33.33,0.2,0.29,0.06,0.02,0.6,0,19.3,64.25,0.84,0.39,0.09,0.16,239.17,36.15,566.09,0.98
1,3181,77.69,5.26,5.75,1.9,0.69,99.03,10.79,3.8,591.59,0.02,0.04,0.31,9.6,23.55,36.86,1.11,0.38,0.16,0.18,125.74,34.31,497.58,1.87
1,3182,84.61,5.3,6.65,2.52,1.55,444.34,29.2,2.9,2664.23,0.04,0.1,0.55,3.5,53.05,61.99,2.76,0.79,0.1,0.61,284.12,43.04,466.48,0.9
1,3183,55.46,5.91,3.26,0.99,0.46,13.85,8.31,3.32,83.08,0.02,0.03,0.19,0,14.09,23.99,0.56,0.21,0.05,0.08,94.55,22.64,417.77,0.37
1,3184,82.39,3.32,7.48,0.81,0.46,13.71,8.23,2.2,82.27,0.02,0.03,0.19,4.68,13.85,23.65,0.62,0.18,0.05,0.06,93.57,22.2,163.55,0.36
1,3185,119.72,8.13,6.87,8.17,1.22,51.04,8.33,0.42,307.29,0.04,0.05,0.44,0,35.56,141.39,2.47,0.86,0.35,0.63,145.94,126.79,316.41,0.68
1,3186,94.44,6.95,6.98,2.87,1.98,37.62,16.01,8.07,224.16,0.06,0.08,1.26,0,29.83,25.9,0.78,0.52,0.13,0.47,114.27,59.41,688.16,0.74
1,3187,36.05,2.15,2.76,1.18,0.5,3.96,0.51,12.05,23.38,0.02,0.14,1.24,0,24.05,44.66,0.96,0.19,0,0.13,238.09,22.7,272.9,8.91
1,3188,92.58,10.41,6.97,2.2,4.39,5.51,2.16,5.15,34.54,0.02,0.06,0.58,0,45.68,38.31,4.13,0.63,0.06,0.73,170.65,39.64,325.37,0.62
1,3189,161.32,12.89,10.45,4.43,0.56,17.17,2.88,0.22,72.85,0.08,0.07,1.27,22.27,14.37,20.31,1.59,0.75,0.06,0.08,139.8,65.01,307.61,4.3
1,3190,298.17,70.12,1.31,11.15,11.27,2.77,0,3.69,0,0.19,0.19,0.89,0,49.02,52.26,3.57,1.29,0.49,0.82,354.3,121.7,45.8,3.26
1,3191,43.27,1.99,3.68,11.41,0.28,1.16,1.97,0.06,7.21,0.02,0.02,0.18,0,7.45,27.19,1.29,0.13,0.04,0.06,28.58,105.12,200.15,0.3
1,3192,264.47,5.72,23,8.97,0.55,30.57,15.92,1.33,87.33,0.25,0.14,2.35,49.74,22.15,13.24,1.17,1.1,0.1,0.11,201.75,103.22,361.2,6.61
1,3193,97.51,4.78,1.82,14.86,0.7,23.16,0.77,0.51,12.12,0.04,0.24,4.7,83.07,24.72,43.55,2.5,0.96,0.24,0.28,234.34,154.27,488.18,7.61
1,3194,64.85,4.6,1.64,8.35,0.43,27.31,27.49,0.78,146.34,0.05,0.09,2.5,30.17,15.51,50.11,1.58,1.84,0.09,0.19,162.13,79.98,331.59,2.57
1,3195,61.91,4.45,3.15,8.83,0.81,37.17,19.73,1.01,91.86,0.03,0.06,1.04,10.02,14.61,26.09,1.43,0.85,0.08,0.16,141.85,88.39,240.31,2.29
1,3198,236.34,3.98,18.94,13.13,0.23,9.21,1.88,0.11,5.5,0.57,0.11,3.79,115.12,17.15,12.15,0.8,1.27,0.1,0.1,230.07,98.49,202.99,7.43
1,3199,85.64,5.88,1.32,12.86,4.88,71.91,0.85,2.66,18.09,0.08,0.23,1.64,102.13,52.64,198.28,13.57,1.53,0.65,1.39,554.11,156.28,1882.5,14.26
1,3200,154.86,18.84,8.11,1.69,0.98,2.6,34.95,3.92,1.35,0.07,0.03,0.33,0,18.77,35.11,1.77,0.3,0.11,1.22,214.87,54.98,137.28,0.43
1,3201,92.46,9.2,2.92,8.37,1.04,8,26.35,0.4,47.06,0.03,0.05,0.37,0,40.66,153.37,2.83,1.03,0.39,0.75,194.62,148.58,423.88,0.24
1,3202,59.2,3.94,2.08,7.12,0.94,13.61,36.41,0.76,66.77,0.03,0.07,2.09,27.27,18.68,17.04,1.55,1.78,0.1,0.15,239.68,77.54,369.48,2.34
1,3203,47.64,5.03,2.68,2.58,1.67,415.08,27.46,4.12,2488.98,0.04,0.1,0.63,0,55.79,60.14,2.84,0.79,0.1,0.9,300.33,47.08,469.67,0.94
1,3204,58.96,5.26,3.94,2.59,1.92,436.53,28.79,2.43,2617.5,0.04,0.1,0.59,2.29,55.21,67.2,2.81,0.8,0.11,0.79,295.5,43.97,317.21,0.92
1,3205,147.44,25.81,4.16,3.73,1.62,325.29,21.37,1.16,1950.38,0.04,0.1,0.66,0,50.79,53.56,3.63,0.94,0.38,0.61,306.29,57.74,308.22,1.31
1,3206,50.16,6.77,2.2,2.76,1.86,447.18,29.61,2.43,2681.28,0.04,0.11,0.59,0,55.1,68.74,2.85,0.84,0.11,0.66,298.43,48.41,325.72,1.03
1,3207,87.22,4.83,7.48,2.29,2.18,4.75,2.58,28.33,27.1,0.02,0.06,1.3,0,9.87,10.05,0.33,0.45,0.08,0.22,34.97,44.17,391.06,1.59
1,3208,163.62,4.2,9.51,15.32,0.32,42.64,0.68,0.76,3.59,0.21,0.14,5.38,78.01,24.66,21.18,3.09,1.42,0.18,0.12,301.74,134.5,301.76,8.93
1,3209,87.47,2.97,3,12.85,0.59,94.65,0.53,1.28,2.46,0.05,0.11,2.53,68.34,13.01,49.16,2.01,1.67,0.1,0.12,142.85,85.89,620.1,10.68
1,3210,245.46,55,0.45,3.03,5.54,1.79,12.5,2.71,0,0.04,0.14,0.8,0,32.79,58.86,2.06,0.66,0.24,0.38,467.86,46.5,5.64,0.94
1,3211,171.43,2.75,10.12,17.39,0.07,43.39,0.26,0.7,1.61,0.05,0.09,4.98,95.54,17.72,9.97,1.29,0.99,0.08,0.07,231.95,139.51,246.67,10.5
1,3212,322.91,2,29.45,12.43,0.03,38.55,0.16,0.37,1.27,0.07,0.11,4.14,92.53,11.18,10.76,1.88,1.36,0.1,0.06,180.41,131.34,257.42,9.08
1,3214,280.84,44.87,1.09,22.97,7.95,2.69,0.46,2.1,16.27,0.49,0.06,0.25,0,84.86,30.29,1.23,2.32,2.22,0.88,203.04,433.07,1146.95,0.89
1,3215,136.45,2.38,6.82,16.5,0.06,14.51,0.35,2.13,2.09,0.07,0.13,3.26,95.15,15.09,63.72,2.64,2.15,0.11,0.09,188.37,105.7,367.65,13.64
1,3216,48.25,5.43,2.95,1.75,1.85,13.33,34.67,0.11,78.1,0.05,0.11,1.31,0,9.81,9.44,1.34,0.49,0.15,0.16,221.89,50.16,259.72,0.28
1,3217,145.9,6.33,9.44,10.55,1.67,78.19,0.78,2.7,21.27,0.16,0.19,2.06,18.94,25.36,32.71,2.58,1.32,0.12,0.42,153.35,103.22,398.91,6.77
1,3218,157.2,6.98,9.86,12.24,1.65,102.27,0.15,0.85,1.89,0.21,0.16,2.21,24.55,15.3,26.2,1.98,1.55,0.12,0.08,214.36,129.12,728.14,8.85
1,3219,105.54,8.7,7.47,4.39,3.22,13.72,38.32,3.02,80.79,0.06,0.04,0.64,0,35.57,31.13,1.34,0.88,0.19,0.8,296.09,64.28,373.94,0.97
1,3220,154.98,3.91,12.46,7.17,0.35,41,5.93,0.84,144.78,0.19,0.06,1.94,35.07,14.13,10.19,1.23,1.05,0.07,0.09,171.84,74.41,317.5,3.32
1,3221,66.08,4.12,5.51,10.17,1.02,4.59,0.9,0.65,18.94,0.05,0.07,1.4,4.99,9.72,23.09,1.55,0.16,0.06,0.22,83.99,116.26,148.52,0.17
1,3222,158.04,26.97,2.27,7.86,2.3,117.6,5.53,2.51,15.15,0.05,0.14,1.05,0,34.79,97.97,4.47,1.28,0.14,0.45,202.58,87.23,481.13,5.86
1,3223,88.41,3.54,6.71,4.74,0.99,125.41,4.55,1.08,128.43,0.04,0.16,0.18,158.71,6,17.64,1.11,0.53,0.04,0.06,83.69,61.34,228.45,7.9
1,3224,105.64,2.16,4.03,15.09,0.02,98.18,0.24,2.33,0,0.05,0.14,1.15,65.36,30.18,105.84,2.53,1.27,0.31,0.09,194,164.51,466.4,37.54
